regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
Sul,RS,,43,,,,2020-03-26,13,11377239,168,45,1,0,,,
Sul,RS,,43,,,,2020-03-27,13,11377239,195,27,2,1,,,
Sul,RS,,43,,,,2020-03-28,13,11377239,197,2,2,0,,,
Sul,RS,,43,,,,2020-03-29,14,11377239,226,29,2,0,,,
Sul,RS,,43,,,,2020-03-30,14,11377239,241,15,3,1,,,
Sul,RS,,43,,,,2020-03-31,14,11377239,274,33,4,1,,,
Sul,RS,,43,,,,2020-04-01,14,11377239,306,32,4,0,,,
Sul,RS,,43,,,,2020-04-02,14,11377239,334,28,5,1,,,
Sul,RS,,43,,,,2020-04-03,14,11377239,396,62,5,0,,,
Sul,RS,,43,,,,2020-04-04,14,11377239,410,14,6,1,,,
Sul,RS,,43,,,,2020-04-05,15,11377239,418,8,7,1,,,
Sul,RS,,43,,,,2020-04-06,15,11377239,481,63,7,0,,,
Sul,RS,,43,,,,2020-04-07,15,11377239,508,27,8,1,,,
Sul,RS,,43,,,,2020-04-08,15,11377239,555,47,9,1,,,
Sul,RS,,43,,,,2020-04-09,15,11377239,618,63,12,3,,,
Sul,RS,,43,,,,2020-04-10,15,11377239,636,18,14,2,,,
Sul,RS,,43,,,,2020-04-11,15,11377239,640,4,15,1,,,
Sul,RS,,43,,,,2020-04-12,16,11377239,653,13,16,1,,,
Sul,RS,,43,,,,2020-04-13,16,11377239,664,11,16,0,,,
Sul,RS,,43,,,,2020-04-14,16,11377239,700,36,18,2,,,
Sul,RS,,43,,,,2020-04-15,16,11377239,747,47,19,1,,,
Sul,RS,,43,,,,2020-04-16,16,11377239,780,33,19,0,,,
Sul,RS,,43,,,,2020-04-17,16,11377239,802,22,22,3,,,
Sul,RS,,43,,,,2020-04-18,16,11377239,831,29,24,2,,,
Sul,RS,,43,,,,2020-04-19,17,11377239,854,23,24,0,,,
Sul,RS,,43,,,,2020-04-20,17,11377239,889,35,27,3,,,
Sul,RS,,43,,,,2020-04-21,17,11377239,904,15,27,0,,,
Sul,RS,,43,,,,2020-04-22,17,11377239,923,19,27,0,,,
Sul,RS,,43,,,,2020-04-23,17,11377239,994,71,29,2,,,
Sul,RS,,43,,,,2020-04-24,17,11377239,1061,67,31,2,,,
Sul,RS,,43,,,,2020-04-25,17,11377239,1096,35,34,3,,,
Sul,RS,,43,,,,2020-04-26,18,11377239,1166,70,35,1,,,
Sul,RS,,43,,,,2020-04-27,18,11377239,1228,62,42,7,,,
Sul,RS,,43,,,,2020-04-28,18,11377239,1286,58,45,3,,,
Sul,RS,,43,,,,2020-04-29,18,11377239,1368,82,50,5,,,
Sul,RS,,43,,,,2020-04-30,18,11377239,1466,98,51,1,,,
Sul,RS,,43,,,,2020-05-01,18,11377239,1529,63,58,7,,,
Sul,RS,,43,,,,2020-05-02,18,11377239,1619,90,62,4,,,
Sul,RS,,43,,,,2020-05-03,19,11377239,1666,47,65,3,,,
Sul,RS,,43,,,,2020-05-04,19,11377239,1711,45,74,9,,,
Sul,RS,,43,,,,2020-05-05,19,11377239,1815,104,79,5,,,
Sul,RS,,43,,,,2020-05-06,19,11377239,2050,235,87,8,,,
Sul,RS,,43,,,,2020-05-07,19,11377239,2129,79,90,3,,,
Sul,RS,,43,,,,2020-05-08,19,11377239,2447,318,91,1,,,
Sul,RS,,43,,,,2020-05-09,19,11377239,2493,46,95,4,,,
Sul,RS,,43,,,,2020-05-10,20,11377239,2542,49,97,2,,,
Sul,RS,,43,,,,2020-05-11,20,11377239,2576,34,105,8,,,
Sul,RS,,43,,,,2020-05-12,20,11377239,2917,341,111,6,,,
Sul,RS,,43,,,,2020-05-13,20,11377239,2917,0,111,0,,,
Sul,RS,,43,,,,2020-05-14,20,11377239,2997,80,120,9,,,
Sul,RS,,43,,,,2020-05-15,20,11377239,3597,600,126,6,,,
Sul,RS,,43,,,,2020-05-16,20,11377239,3695,98,132,6,,,
Sul,RS,,43,,,,2020-05-17,21,11377239,3735,40,142,10,,,
Sul,RS,,43,,,,2020-05-18,21,11377239,3735,0,144,2,,,
Sul,RS,,43,,,,2020-05-19,21,11377239,3750,15,151,7,,,
Sul,RS,,43,,,,2020-05-20,21,11377239,4973,1223,161,10,,,
Sul,RS,,43,,,,2020-05-21,21,11377239,5473,500,166,5,,,
Sul,RS,,43,,,,2020-05-22,21,11377239,5918,445,172,6,,,
Sul,RS,,43,,,,2020-05-23,21,11377239,6336,418,176,4,,,
Sul,RS,,43,,,,2020-05-24,22,11377239,6470,134,180,4,,,
Sul,RS,,43,,,,2020-05-25,22,11377239,6559,89,197,17,,,
Sul,RS,,43,,,,2020-05-26,22,11377239,6785,226,203,6,,,
Sul,RS,,43,,,,2020-05-27,22,11377239,7048,263,209,6,,,
Sul,RS,,43,,,,2020-05-28,22,11377239,8234,1186,213,4,,,
Sul,RS,,43,,,,2020-05-29,22,11377239,8234,0,213,0,,,
Sul,RS,,43,,,,2020-05-30,22,11377239,9242,1008,218,5,,,
Sul,RS,,43,,,,2020-05-31,23,11377239,9332,90,224,6,,,
Sul,RS,,43,,,,2020-06-01,23,11377239,9332,0,232,8,,,
Sul,RS,,43,,,,2020-06-02,23,11377239,9919,587,245,13,,,
Sul,RS,,43,,,,2020-06-03,23,11377239,10398,479,258,13,,,
Sul,RS,,43,,,,2020-06-04,23,11377239,11010,612,265,7,,,
Sul,RS,,43,,,,2020-06-05,23,11377239,11583,573,276,11,,,
Sul,RS,,43,,,,2020-06-06,23,11377239,12037,454,283,7,,,
Sul,RS,,43,,,,2020-06-07,24,11377239,12135,98,286,3,,,
Sul,RS,,43,,,,2020-06-08,24,11377239,12250,115,291,5,,,
Sul,RS,,43,,,,2020-06-09,24,11377239,12802,552,301,10,,,
Sul,RS,,43,,,,2020-06-10,24,11377239,13619,817,316,15,,,
Sul,RS,,43,,,,2020-06-11,24,11377239,14168,549,323,7,,,
Sul,RS,,43,,,,2020-06-12,24,11377239,14384,216,337,14,,,
Sul,RS,,43,,,,2020-06-13,24,11377239,14627,243,344,7,,,
Sul,RS,,43,,,,2020-06-14,25,11377239,14661,34,350,6,,,
Sul,RS,,43,,,,2020-06-15,25,11377239,15438,777,360,10,,,
Sul,RS,,43,,,,2020-06-16,25,11377239,16471,1033,374,14,,,
Sul,RS,,43,,,,2020-06-17,25,11377239,17128,657,387,13,,,
Sul,RS,,43,,,,2020-06-18,25,11377239,17822,694,406,19,,,
Sul,RS,,43,,,,2020-06-19,25,11377239,18587,765,423,17,,,
Sul,RS,,43,,,,2020-06-20,25,11377239,19138,551,430,7,,,
Sul,RS,,43,,,,2020-06-21,26,11377239,19348,210,434,4,,,
Sul,RS,,43,,,,2020-06-22,26,11377239,19710,362,458,24,,,
Sul,RS,,43,,,,2020-06-23,26,11377239,20864,1154,477,19,,,
Sul,RS,,43,,,,2020-06-24,26,11377239,22009,1145,500,23,,,
Sul,RS,,43,,,,2020-06-25,26,11377239,23060,1051,500,0,,,
Sul,RS,,43,,,,2020-06-26,26,11377239,24114,1054,540,40,,,
Sul,RS,,43,,,,2020-06-27,26,11377239,25000,886,554,14,,,
Sul,RS,,43,,,,2020-06-28,27,11377239,25243,243,559,5,,,
Sul,RS,,43,,,,2020-06-29,27,11377239,25659,416,582,23,,,
Sul,RS,,43,,,,2020-06-30,27,11377239,26941,1282,614,32,,,
Sul,RS,,43,,,,2020-07-01,27,11377239,28171,1230,636,22,,,
Sul,RS,,43,,,,2020-07-02,27,11377239,29195,1024,663,27,,,
Sul,RS,,43,,,,2020-07-03,27,11377239,30371,1176,690,27,,,
Sul,RS,,43,,,,2020-07-04,27,11377239,31619,1248,715,25,,,
Sul,RS,,43,,,,2020-07-05,28,11377239,31955,336,727,12,,,
Sul,RS,,43,,,,2020-07-06,28,11377239,32401,446,759,32,,,
Sul,RS,,43,,,,2020-07-07,28,11377239,33800,1399,791,32,,,
Sul,RS,,43,,,,2020-07-08,28,11377239,35557,1757,825,34,,,
Sul,RS,,43,,,,2020-07-09,28,11377239,36434,877,870,45,,,
Sul,RS,,43,,,,2020-07-10,28,11377239,37490,1056,919,49,,,
Sul,RS,,43,,,,2020-07-11,28,11377239,38720,1230,943,24,,,
Sul,RS,,43,,,,2020-07-12,29,11377239,39240,520,962,19,,,
Sul,RS,,43,,,,2020-07-13,29,11377239,39656,416,995,33,,,
Sul,RS,,43,,,,2020-07-14,29,11377239,40993,1337,1060,65,,,
Sul,RS,,43,,,,2020-07-15,29,11377239,42239,1246,1101,41,,,
Sul,RS,,43,,,,2020-07-16,29,11377239,45344,3105,1141,40,,,
Sul,RS,,43,,,,2020-07-17,29,11377239,46710,1366,1166,25,,,
Sul,RS,,43,,,,2020-07-18,29,11377239,46847,137,1229,63,,,
Sul,RS,,43,,,,2020-07-19,30,11377239,47113,266,1252,23,,,
Sul,RS,,43,,,,2020-07-20,30,11377239,47449,336,1285,33,,,
Sul,RS,,43,,,,2020-07-21,30,11377239,49840,2391,1349,64,,,
Sul,RS,,43,,,,2020-07-22,30,11377239,53073,3233,1397,48,,,
Sul,RS,,43,,,,2020-07-23,30,11377239,54841,1768,1456,59,,,
Sul,RS,,43,,,,2020-07-24,30,11377239,57007,2166,1494,38,,,
Sul,RS,,43,,,,2020-07-25,30,11377239,59118,2111,1554,60,,,
Sul,RS,,43,,,,2020-07-26,31,11377239,59779,661,1571,17,,,
Sul,RS,,43,,,,2020-07-27,31,11377239,60044,265,1611,40,,,
Sul,RS,,43,,,,2020-07-28,31,11377239,62347,2303,1680,69,,,
Sul,RS,,43,,,,2020-07-29,31,11377239,64496,2149,1750,70,,,
Sul,RS,,43,,,,2020-07-30,31,11377239,66473,1977,1825,75,,,
Sul,RS,,43,,,,2020-07-31,31,11377239,66692,219,1876,51,,,
Sul,RS,,43,,,,2020-08-01,31,11377239,70456,3764,1947,71,,,
Sul,RS,,43,,,,2020-08-02,32,11377239,71040,584,1974,27,,,
Sul,RS,,43,,,,2020-08-03,32,11377239,71479,439,2016,42,,,
Sul,RS,,43,,,,2020-08-04,32,11377239,73618,2139,2099,83,,,
Sul,RS,,43,,,,2020-08-05,32,11377239,76563,2945,2163,64,,,
Centro-Oeste,MS,,50,,,,2020-02-25,9,2778986,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-02-26,9,2778986,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-02-27,9,2778986,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-02-28,9,2778986,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-02-29,9,2778986,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-01,10,2778986,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-02,10,2778986,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-03,10,2778986,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-04,10,2778986,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-05,10,2778986,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-06,10,2778986,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-07,10,2778986,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-08,11,2778986,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-09,11,2778986,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-10,11,2778986,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-11,11,2778986,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-12,11,2778986,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-13,11,2778986,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-14,11,2778986,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-15,12,2778986,0,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-16,12,2778986,2,2,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-17,12,2778986,4,2,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-18,12,2778986,7,3,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-19,12,2778986,7,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-20,12,2778986,9,2,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-21,12,2778986,16,7,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-22,13,2778986,21,5,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-23,13,2778986,21,0,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-24,13,2778986,23,2,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-25,13,2778986,24,1,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-26,13,2778986,25,1,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-27,13,2778986,28,3,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-28,13,2778986,31,3,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-29,14,2778986,36,5,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-30,14,2778986,44,8,0,0,,,
Centro-Oeste,MS,,50,,,,2020-03-31,14,2778986,48,4,1,1,,,
Centro-Oeste,MS,,50,,,,2020-04-01,14,2778986,51,3,1,0,,,
Centro-Oeste,MS,,50,,,,2020-04-02,14,2778986,53,2,1,0,,,
Centro-Oeste,MS,,50,,,,2020-04-03,14,2778986,60,7,1,0,,,
Centro-Oeste,MS,,50,,,,2020-04-04,14,2778986,62,2,1,0,,,
Centro-Oeste,MS,,50,,,,2020-04-05,15,2778986,65,3,1,0,,,
Centro-Oeste,MS,,50,,,,2020-04-06,15,2778986,66,1,1,0,,,
Centro-Oeste,MS,,50,,,,2020-04-07,15,2778986,80,14,2,1,,,
Centro-Oeste,MS,,50,,,,2020-04-08,15,2778986,85,5,2,0,,,
Centro-Oeste,MS,,50,,,,2020-04-09,15,2778986,89,4,2,0,,,
Centro-Oeste,MS,,50,,,,2020-04-10,15,2778986,97,8,2,0,,,
Centro-Oeste,MS,,50,,,,2020-04-11,15,2778986,100,3,2,0,,,
Centro-Oeste,MS,,50,,,,2020-04-12,16,2778986,101,1,2,0,,,
Centro-Oeste,MS,,50,,,,2020-04-13,16,2778986,113,12,4,2,,,
Centro-Oeste,MS,,50,,,,2020-04-14,16,2778986,115,2,4,0,,,
Centro-Oeste,MS,,50,,,,2020-04-15,16,2778986,121,6,4,0,,,
Centro-Oeste,MS,,50,,,,2020-04-16,16,2778986,131,10,5,1,,,
Centro-Oeste,MS,,50,,,,2020-04-17,16,2778986,143,12,5,0,,,
Centro-Oeste,MS,,50,,,,2020-04-18,16,2778986,161,18,5,0,,,
Centro-Oeste,MS,,50,,,,2020-04-19,17,2778986,168,7,5,0,,,
Centro-Oeste,MS,,50,,,,2020-04-20,17,2778986,171,3,5,0,,,
Centro-Oeste,MS,,50,,,,2020-04-21,17,2778986,173,2,6,1,,,
Centro-Oeste,MS,,50,,,,2020-04-22,17,2778986,175,2,6,0,,,
Centro-Oeste,MS,,50,,,,2020-04-23,17,2778986,186,11,7,1,,,
Centro-Oeste,MS,,50,,,,2020-04-24,17,2778986,213,27,7,0,,,
Centro-Oeste,MS,,50,,,,2020-04-25,17,2778986,217,4,7,0,,,
Centro-Oeste,MS,,50,,,,2020-04-26,18,2778986,234,17,7,0,,,
Centro-Oeste,MS,,50,,,,2020-04-27,18,2778986,238,4,9,2,,,
Centro-Oeste,MS,,50,,,,2020-04-28,18,2778986,240,2,9,0,,,
Centro-Oeste,MS,,50,,,,2020-04-29,18,2778986,249,9,9,0,,,
Centro-Oeste,MS,,50,,,,2020-04-30,18,2778986,255,6,9,0,,,
Centro-Oeste,MS,,50,,,,2020-05-01,18,2778986,261,6,9,0,,,
Centro-Oeste,MS,,50,,,,2020-05-02,18,2778986,266,5,9,0,,,
Centro-Oeste,MS,,50,,,,2020-05-03,19,2778986,272,6,10,1,,,
Centro-Oeste,MS,,50,,,,2020-05-04,19,2778986,274,2,10,0,,,
Centro-Oeste,MS,,50,,,,2020-05-05,19,2778986,283,9,10,0,,,
Centro-Oeste,MS,,50,,,,2020-05-06,19,2778986,288,5,10,0,,,
Centro-Oeste,MS,,50,,,,2020-05-07,19,2778986,311,23,10,0,,,
Centro-Oeste,MS,,50,,,,2020-05-08,19,2778986,326,15,11,1,,,
Centro-Oeste,MS,,50,,,,2020-05-09,19,2778986,346,20,11,0,,,
Centro-Oeste,MS,,50,,,,2020-05-10,20,2778986,362,16,11,0,,,
Centro-Oeste,MS,,50,,,,2020-05-11,20,2778986,385,23,11,0,,,
Centro-Oeste,MS,,50,,,,2020-05-12,20,2778986,405,20,12,1,,,
Centro-Oeste,MS,,50,,,,2020-05-13,20,2778986,430,25,13,1,,,
Centro-Oeste,MS,,50,,,,2020-05-14,20,2778986,452,22,14,1,,,
Centro-Oeste,MS,,50,,,,2020-05-15,20,2778986,479,27,14,0,,,
Centro-Oeste,MS,,50,,,,2020-05-16,20,2778986,508,29,15,1,,,
Centro-Oeste,MS,,50,,,,2020-05-17,21,2778986,570,62,15,0,,,
Centro-Oeste,MS,,50,,,,2020-05-18,21,2778986,613,43,16,1,,,
Centro-Oeste,MS,,50,,,,2020-05-19,21,2778986,642,29,16,0,,,
Centro-Oeste,MS,,50,,,,2020-05-20,21,2778986,693,51,17,1,,,
Centro-Oeste,MS,,50,,,,2020-05-21,21,2778986,746,53,17,0,,,
Centro-Oeste,MS,,50,,,,2020-05-22,21,2778986,805,59,17,0,,,
Centro-Oeste,MS,,50,,,,2020-05-23,21,2778986,858,53,17,0,,,
Centro-Oeste,MS,,50,,,,2020-05-24,22,2778986,924,66,17,0,,,
Centro-Oeste,MS,,50,,,,2020-05-25,22,2778986,1023,99,17,0,,,
Centro-Oeste,MS,,50,,,,2020-05-26,22,2778986,1100,77,17,0,,,
Centro-Oeste,MS,,50,,,,2020-05-27,22,2778986,1186,86,18,1,,,
Centro-Oeste,MS,,50,,,,2020-05-28,22,2778986,1262,76,18,0,,,
Centro-Oeste,MS,,50,,,,2020-05-29,22,2778986,1356,94,18,0,,,
Centro-Oeste,MS,,50,,,,2020-05-30,22,2778986,1418,62,19,1,,,
Centro-Oeste,MS,,50,,,,2020-05-31,23,2778986,1489,71,20,1,,,
Centro-Oeste,MS,,50,,,,2020-06-01,23,2778986,1568,79,20,0,,,
Centro-Oeste,MS,,50,,,,2020-06-02,23,2778986,1646,78,20,0,,,
Centro-Oeste,MS,,50,,,,2020-06-03,23,2778986,1802,156,20,0,,,
Centro-Oeste,MS,,50,,,,2020-06-04,23,2778986,1925,123,20,0,,,
Centro-Oeste,MS,,50,,,,2020-06-05,23,2778986,1997,72,21,1,,,
Centro-Oeste,MS,,50,,,,2020-06-06,23,2778986,2132,135,21,0,,,
Centro-Oeste,MS,,50,,,,2020-06-07,24,2778986,2253,121,21,0,,,
Centro-Oeste,MS,,50,,,,2020-06-08,24,2778986,2324,71,22,1,,,
Centro-Oeste,MS,,50,,,,2020-06-09,24,2778986,2455,131,22,0,,,
Centro-Oeste,MS,,50,,,,2020-06-10,24,2778986,2597,142,24,2,,,
Centro-Oeste,MS,,50,,,,2020-06-11,24,2778986,2853,256,25,1,,,
Centro-Oeste,MS,,50,,,,2020-06-12,24,2778986,3001,148,28,3,,,
Centro-Oeste,MS,,50,,,,2020-06-13,24,2778986,3235,234,28,0,,,
Centro-Oeste,MS,,50,,,,2020-06-14,25,2778986,3433,198,31,3,,,
Centro-Oeste,MS,,50,,,,2020-06-15,25,2778986,3551,118,33,2,,,
Centro-Oeste,MS,,50,,,,2020-06-16,25,2778986,3785,234,36,3,,,
Centro-Oeste,MS,,50,,,,2020-06-17,25,2778986,4164,379,36,0,,,
Centro-Oeste,MS,,50,,,,2020-06-18,25,2778986,4274,110,39,3,,,
Centro-Oeste,MS,,50,,,,2020-06-19,25,2778986,4666,392,40,1,,,
Centro-Oeste,MS,,50,,,,2020-06-20,25,2778986,4990,324,43,3,,,
Centro-Oeste,MS,,50,,,,2020-06-21,26,2778986,5237,247,45,2,,,
Centro-Oeste,MS,,50,,,,2020-06-22,26,2778986,5391,154,47,2,,,
Centro-Oeste,MS,,50,,,,2020-06-23,26,2778986,5784,393,55,8,,,
Centro-Oeste,MS,,50,,,,2020-06-24,26,2778986,6201,417,56,1,,,
Centro-Oeste,MS,,50,,,,2020-06-25,26,2778986,6523,322,61,5,,,
Centro-Oeste,MS,,50,,,,2020-06-26,26,2778986,6913,390,65,4,,,
Centro-Oeste,MS,,50,,,,2020-06-27,26,2778986,7307,394,68,3,,,
Centro-Oeste,MS,,50,,,,2020-06-28,27,2778986,7527,220,72,4,,,
Centro-Oeste,MS,,50,,,,2020-06-29,27,2778986,7676,149,75,3,,,
Centro-Oeste,MS,,50,,,,2020-06-30,27,2778986,7965,289,76,1,,,
Centro-Oeste,MS,,50,,,,2020-07-01,27,2778986,8676,711,85,9,,,
Centro-Oeste,MS,,50,,,,2020-07-02,27,2778986,9062,386,91,6,,,
Centro-Oeste,MS,,50,,,,2020-07-03,27,2778986,9388,326,107,16,,,
Centro-Oeste,MS,,50,,,,2020-07-04,27,2778986,9910,522,114,7,,,
Centro-Oeste,MS,,50,,,,2020-07-05,28,2778986,10089,179,117,3,,,
Centro-Oeste,MS,,50,,,,2020-07-06,28,2778986,10253,164,122,5,,,
Centro-Oeste,MS,,50,,,,2020-07-07,28,2778986,10687,434,128,6,,,
Centro-Oeste,MS,,50,,,,2020-07-08,28,2778986,11063,376,134,6,,,
Centro-Oeste,MS,,50,,,,2020-07-09,28,2778986,11671,608,136,2,,,
Centro-Oeste,MS,,50,,,,2020-07-10,28,2778986,12261,590,146,10,,,
Centro-Oeste,MS,,50,,,,2020-07-11,28,2778986,12969,708,153,7,,,
Centro-Oeste,MS,,50,,,,2020-07-12,29,2778986,13197,228,161,8,,,
Centro-Oeste,MS,,50,,,,2020-07-13,29,2778986,13461,264,167,6,,,
Centro-Oeste,MS,,50,,,,2020-07-14,29,2778986,13934,473,177,10,,,
Centro-Oeste,MS,,50,,,,2020-07-15,29,2778986,14631,697,183,6,,,
Centro-Oeste,MS,,50,,,,2020-07-16,29,2778986,15330,699,191,8,,,
Centro-Oeste,MS,,50,,,,2020-07-17,29,2778986,15805,475,203,12,,,
Centro-Oeste,MS,,50,,,,2020-07-18,29,2778986,16006,201,216,13,,,
Centro-Oeste,MS,,50,,,,2020-07-19,30,2778986,16403,397,222,6,,,
Centro-Oeste,MS,,50,,,,2020-07-20,30,2778986,16637,234,228,6,,,
Centro-Oeste,MS,,50,,,,2020-07-21,30,2778986,17386,749,248,20,,,
Centro-Oeste,MS,,50,,,,2020-07-22,30,2778986,18889,1503,257,9,,,
Centro-Oeste,MS,,50,,,,2020-07-23,30,2778986,19671,782,266,9,,,
Centro-Oeste,MS,,50,,,,2020-07-24,30,2778986,20303,632,281,15,,,
Centro-Oeste,MS,,50,,,,2020-07-25,30,2778986,21015,712,292,11,,,
Centro-Oeste,MS,,50,,,,2020-07-26,31,2778986,21514,499,305,13,,,
Centro-Oeste,MS,,50,,,,2020-07-27,31,2778986,21802,288,319,14,,,
Centro-Oeste,MS,,50,,,,2020-07-28,31,2778986,22443,641,328,9,,,
Centro-Oeste,MS,,50,,,,2020-07-29,31,2778986,23411,968,342,14,,,
Centro-Oeste,MS,,50,,,,2020-07-30,31,2778986,24287,876,357,15,,,
Centro-Oeste,MS,,50,,,,2020-07-31,31,2778986,24936,649,376,19,,,
Centro-Oeste,MS,,50,,,,2020-08-01,31,2778986,25739,803,389,13,,,
Centro-Oeste,MS,,50,,,,2020-08-02,32,2778986,26003,264,404,15,,,
Centro-Oeste,MS,,50,,,,2020-08-03,32,2778986,26645,642,421,17,,,
Centro-Oeste,MS,,50,,,,2020-08-04,32,2778986,27678,1033,432,11,,,
Centro-Oeste,MS,,50,,,,2020-08-05,32,2778986,28315,637,442,10,,,
Centro-Oeste,MT,,51,,,,2020-02-25,9,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-02-26,9,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-02-27,9,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-02-28,9,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-02-29,9,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-01,10,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-02,10,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-03,10,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-04,10,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-05,10,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-06,10,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-07,10,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-08,11,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-09,11,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-10,11,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-11,11,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-12,11,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-13,11,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-14,11,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-15,12,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-16,12,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-17,12,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-18,12,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-19,12,3484466,0,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-20,12,3484466,1,1,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-21,12,3484466,2,1,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-22,13,3484466,2,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-23,13,3484466,2,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-24,13,3484466,7,5,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-25,13,3484466,8,1,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-26,13,3484466,11,3,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-27,13,3484466,11,0,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-28,13,3484466,13,2,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-29,14,3484466,16,3,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-30,14,3484466,18,2,0,0,,,
Centro-Oeste,MT,,51,,,,2020-03-31,14,3484466,25,7,0,0,,,
Centro-Oeste,MT,,51,,,,2020-04-01,14,3484466,27,2,0,0,,,
Centro-Oeste,MT,,51,,,,2020-04-02,14,3484466,36,9,0,0,,,
Centro-Oeste,MT,,51,,,,2020-04-03,14,3484466,44,8,1,1,,,
Centro-Oeste,MT,,51,,,,2020-04-04,14,3484466,56,12,1,0,,,
Centro-Oeste,MT,,51,,,,2020-04-05,15,3484466,60,4,1,0,,,
Centro-Oeste,MT,,51,,,,2020-04-06,15,3484466,76,16,1,0,,,
Centro-Oeste,MT,,51,,,,2020-04-07,15,3484466,78,2,1,0,,,
Centro-Oeste,MT,,51,,,,2020-04-08,15,3484466,90,12,1,0,,,
